image_id,description
e4eb15bcd845d0b55890cb379cabf22b,"The clothing item is a black shirt with a red design on it. It is a short, above-the-hip dress that has a regular waist and a mini skirt. The shirt has a set-in sleeve, and the overall silhouette is casual. The woman is sitting on a chair, and the image is in black and white."
ee41e8fc6dd8fffd69ee9122ec1a3d9f,"The woman is wearing a black dress with a slash and zip-up detail. The dress is above-the-hip and has a wrist-length sleeve. The neckline is round, and the dress is made of a classic material. The overall silhouette of the dress is symmetrical and regular, giving it a stylish and elegant appearance."
dff9d744244a25fb335a4c7e17e63ad2,"The woman is wearing a black shirt with a blue design on it. The shirt is tight and has a low waist, giving it a curved and fly appearance. The shirt is also above-the-hip, which adds to its overall style. The woman is jumping in the air, showcasing the shirt's movement and the woman's joyful expression."
1671625343c27e4e17323e0f0671616b,"The woman is wearing a black and brown dress. The dress has a symmetrical pattern and is made of a material that appears to be a combination of leather and fabric. The neckline is high, and the dress has a regular fit, ending above the hip. The woman is also wearing a handbag, which complements her outfit."
3551862177c913f9c92f75fc5bdeaf24,"The clothing item is a black sweater vest, which is a type of garment that combines the features of a sweater and a vest. It has a symmetrical design, with a tight fit that sits at the waist. The sweater vest has a single breasted design, featuring a welt pocket on the front. The sleeves are set-in, which means they are sewn into the main body of the garment, creating a clean and streamlined appearance. The neckline is a simple, round neckline, adding to the overall minimalist style of the sweater vest."
dec2ad78129f63039925396eb8ed48d1,"The clothing item is a gray and black sweater, featuring a set-in sleeve design. The sweater is made of a knitted material, giving it a cozy and comfortable appearance. The neckline is high, and the sleeves are long, extending down to the wrist. The sweater is laid out flat on a surface, showcasing its symmetrical and regular shape."
4da23f825b0345b39c2bc2f287f56c91,"The clothing item is a blue denim dress with a u-neck and no opening. It has a casual style and features a pocket on the front. The dress is hanging on a hanger, showcasing its full length and design. The material appears to be denim, giving it a classic and durable look."
0b684df1555246490bcf98d6591bc985,"The clothing item is a white dress with a lace pattern. The dress is long and has a flowing silhouette. The woman is wearing high heels, which complement the elegant style of the dress. The overall appearance of the dress is sophisticated and feminine."
e486b7e61db25247c6f4ba8ff67f2d04,"The gown is a floor-length garment with a high waist, featuring a symmetrical design. It is made of a luxurious material, possibly silk, and has a zip-up front. The gown is adorned with a beautiful pattern, which adds to its elegance. The neckline is high, and the sleeves are long, contributing to the overall formal style of the garment. The gown's silhouette is graceful and elegant, making it an eye-catching piece of clothing."
de75bec6e1ab9e942e6309a684ff693b,"The clothing item is a black shirt with a white collar, worn with black leggings. The shirt has a symmetrical pattern and is made of a tight, regular fabric. It has a set-in sleeve and a single breasted design, without an opening. The overall silhouette of the outfit is a maxi style, with the shirt reaching the wrist-length and the leggings covering the legs. The combination of the black shirt and leggings creates a sleek and modern look."
c917512825b2d1959289a2ec5fb9da0e,"The image features a tight-fitting, symmetrical, and zip-up garment, which appears to be a vest or a jacket. The color of the garment is pink, and it has a slash on the side. The neckline is high, and the sleeves are long, giving the garment a sporty and modern look. The overall silhouette of the garment is slim and form-fitting, making it suitable for active or casual wear."
f41c650fa683c0f70cd984a0c8026196,"The clothing item is a black shirt with a white cross on it. The cross is positioned in the center of the shirt, creating a symmetrical design. The shirt has a regular fit, with a short sleeve and a set-in sleeve. The waist is at a normal height, and the shirt is above-the-hip length. The overall silhouette of the shirt is casual and comfortable, making it suitable for everyday wear."
f8eec6b03281f8e17bb5a61af7eb5c6a,"The woman in the image is wearing a pink dress. The dress is above-the-knee, featuring a single breasted design with a set-in sleeve. The dress has a symmetrical appearance, and the color is a shade of pink. The overall silhouette of the dress is elegant and formal, making it suitable for a red carpet event."
c4d2c6bd45e8e757832ace584f8cb4d4,"The clothing item is a black dress with a high waist and a zip-up design. It features a straight across neckline and a symmetrical silhouette. The material appears to be lace, giving the dress a delicate and elegant appearance. The overall style of the dress is formal, making it suitable for special occasions or evening events."
ef090c0d96839916af72390e72b6f450,"The clothing item is a black sheath dress with a symmetrical design. It has a normal waist and a knee-length hemline. The dress features a pencil skirt, which adds a touch of formality to the overall appearance. The neckline is high, and the sleeves are short, giving the dress a modern and stylish look. The dress is made of a shiny material, which adds to its visual appeal."
